app_id,about_the_game,achievements_total,background_image,coming_soon,content_descriptors,controller_support,detailed_description,developer,developers,discount_percent,dlc_count,dlc_list,first_movie_url,first_screenshot_url,header_image,legal_notice,metacritic_score,metacritic_url,movies_count,name,package_groups,pc_requirements_min,pc_requirements_rec,platforms_linux,platforms_mac,platforms_windows,price_currency,price_final,price_initial,price_usd_final,price_usd_original,publisher,publishers,recommendations,recommendations_total,release_date,required_age,screenshots_count,short_description,steam_url,support_email,support_url,supported_languages,type,website,steamspy_name,steamspy_developer,steamspy_publisher,steamspy_positive,steamspy_negative,steamspy_owners,steamspy_ccu,steamspy_owners_low,steamspy_owners_high,steamspy_owners_mid,genres_Action,genres_Adventure,genres_Animation & Modeling,genres_Audio Production,genres_Casual,genres_Design & Illustration,genres_Early Access,genres_Education,genres_Free To Play,genres_Game Development,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Utilities,platforms_linux.1,platforms_mac.1,platforms_windows.1,categories_Captions available,categories_Co-op,categories_Commentary available,categories_Cross-Platform Multiplayer,categories_Family Sharing,categories_Full controller support,categories_HDR available,categories_In-App Purchases,categories_Includes Source SDK,categories_Includes level editor,categories_LAN Co-op,categories_LAN PvP,categories_MMO,categories_Multi-player,categories_Online Co-op,categories_Online PvP,categories_Partial Controller Support,categories_PvP,categories_Remote Play Together,categories_Remote Play on Phone,categories_Remote Play on TV,categories_Remote Play on Tablet,categories_Shared/Split Screen,categories_Shared/Split Screen Co-op,categories_Shared/Split Screen PvP,categories_Single-player,categories_Stats,categories_Steam Achievements,categories_Steam Cloud,categories_Steam Leaderboards,categories_Steam Timeline,categories_Steam Trading Cards,categories_Steam Workshop,categories_Tracked Controller Support,categories_VR Only,categories_VR Supported,steamspy_score_rank,steamspy_average_playtime,steamspy_median_playtime,steamspy_players_forever,steamspy_players_2weeks
2454600,0,0.0,0,0,0,0,0,0,Renderise,,0.0,0,0,0,0,0,,0,1.0,Ironsand,0,0,0,False,False,True,0,,,0.0,0.0,0,Renderise,0.0,,Q4 2025,0,11.0,"Ironsand is a dynamic FPS rogue-lite. Your team lands on a desert planet of Long-eared to protect them from the followers of the Cult of the Iron God. Your opponents will be cyborgs, alien beetles and huge Titan combat robots",https://store.steampowered.com/app/2454600/,0,0,0,game,0,Ironsand,,,0,0,"0 .. 20,000",0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,
2456010,0,0.0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,,0,0.0,鲨鱼周末 Playtest,0,0,0,False,False,True,0,,,0.0,0.0,0,,0.0,,"Oct 30, 2023",0,12.0,,https://store.steampowered.com/app/2456010/,0,0,0,game,0,鲨鱼周末 Playtest,,,0,0,"0 .. 20,000",0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2457870,"<img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sge_discord_banner.gif?t=1697731230"" /><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sandy_horizontal_runner_small.gif?t=1697731230"" /><br><br>Sandy's Great Escape is a charming, pixel art puzzle game with nostalgic box pushing mechanics and a forgiving rewind mechanic. Death is never the end for Sandy, as you magically respawn and use your shell to help navigate through different obstacles. <br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_NChAAfMzx3.gif?t=1697731230"" /><br><br>Each of the four themed worlds adds unique mechanics to the field, giving even the most crabby player hours of entertainment with 100 levels in their claws. <br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/new_levelselect.gif?t=1697731230"" /><br><br>And if thats not enough...<br><br>Perfect levels and earn currency to spin at the &quot;Gachapon-d&quot; to win over 40 unique skins!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/new_gachapon.gif?t=1697731230"" /><br><br>Snap to the beat with the nostalgic chiptune soundtrack!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_z10jibVB9o.gif?t=1697731230"" /><br><br>And did we mention CRAB FACTS?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_E4q1m2gNLB.gif?t=1697731230"" /><br><br>The game was originally created for the SD IGDA 2020 Game Jam, and won 1st place. Sandy's Great Escape was created in GameMaker.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sandy_horizontal_runner_flipped_small.gif?t=1697731230"" />",14.0,https://store.akamai.steamstatic.com/images/storepagebackground/app/2457870?t=1697731230,False,,full,"<img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sge_discord_banner.gif?t=1697731230"" /><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sandy_horizontal_runner_small.gif?t=1697731230"" /><br><br>Sandy's Great Escape is a charming, pixel art puzzle game with nostalgic box pushing mechanics and a forgiving rewind mechanic. Death is never the end for Sandy, as you magically respawn and use your shell to help navigate through different obstacles. <br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_NChAAfMzx3.gif?t=1697731230"" /><br><br>Each of the four themed worlds adds unique mechanics to the field, giving even the most crabby player hours of entertainment with 100 levels in their claws. <br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/new_levelselect.gif?t=1697731230"" /><br><br>And if thats not enough...<br><br>Perfect levels and earn currency to spin at the &quot;Gachapon-d&quot; to win over 40 unique skins!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/new_gachapon.gif?t=1697731230"" /><br><br>Snap to the beat with the nostalgic chiptune soundtrack!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_z10jibVB9o.gif?t=1697731230"" /><br><br>And did we mention CRAB FACTS?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/Runner_E4q1m2gNLB.gif?t=1697731230"" /><br><br>The game was originally created for the SD IGDA 2020 Game Jam, and won 1st place. Sandy's Great Escape was created in GameMaker.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/extras/sandy_horizontal_runner_flipped_small.gif?t=1697731230"" />",,Mocha Moose Games,0.0,0.0,,http://video.akamai.steamstatic.com/store_trailers/256976772/movie_max_vp9.webm?t=1697731156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/ss_2c051cbd4e25fffe2842b3b933b39f32f63b3782.1920x1080.jpg?t=1697731230,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457870/header.jpg?t=1697731230,"By Mocha Moose Games - Arzulo and Pixel Jess<br />
See credits section in-game for details.<br />
<br />
This game was created using GameMaker.",,,1.0,Sandy's Great Escape,default,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS *:</strong> Windows 7<br></li><li><strong>Processor:</strong> 1.8Ghz 64bit<br></li><li><strong>Memory:</strong> 1 GB RAM<br></li><li><strong>Graphics:</strong> OpenGL 4-compliant onboard graphics<br></li><li><strong>Storage:</strong> 200 MB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",False,True,True,USD,9.99,9.99,,,,Mocha Moose Games,,,"Oct 19, 2023",0,8.0,"A crabby twist on the sokoban (box-pushing) genre, where you use deaths to create shells and solve puzzles.",https://store.steampowered.com/app/2457870/,contact@mochamoose.games,,,game,,Sandy's Great Escape,Mocha Moose Games,Mocha Moose Games,47,3,"0 .. 20,000",1,0.0,20000.0,10000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2457930,"Dinosaurs escape from human captivity and face human tank attacks in the city. Players control dinosaurs to fight back against human tanks;<br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/extras/01.jpg?t=1692450803"" /><br>Players will get points for destroying tanks. If the points are satisfied, they will get a state of 100% body size enlargement. This state is immune to damage and lasts for 10 seconds. Players can complete the level by destroying the specified number of tanks within the specified time.<br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/extras/02.jpg?t=1692450803"" /><br><br>Instructions:<br>Kill 60 tanks to win<br>Steering: left handle up/down/left/right<br>Movement: Right handle left/right<br>Attack: Right handle trigger button<br>Menu: handle menu key",,https://store.akamai.steamstatic.com/images/storepagebackground/app/2457930?t=1692450803,False,,,"Dinosaurs escape from human captivity and face human tank attacks in the city. Players control dinosaurs to fight back against human tanks;<br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/extras/01.jpg?t=1692450803"" /><br>Players will get points for destroying tanks. If the points are satisfied, they will get a state of 100% body size enlargement. This state is immune to damage and lasts for 10 seconds. Players can complete the level by destroying the specified number of tanks within the specified time.<br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/extras/02.jpg?t=1692450803"" /><br><br>Instructions:<br>Kill 60 tanks to win<br>Steering: left handle up/down/left/right<br>Movement: Right handle left/right<br>Attack: Right handle trigger button<br>Menu: handle menu key",,Rocky Studio,72.0,0.0,,http://video.akamai.steamstatic.com/store_trailers/256949964/movie_max_vp9.webm?t=1689303562,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/ss_0d41aef83bad17bc83ef37f5bf793081bbdcc247.1920x1080.jpg?t=1692450803,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2457930/header.jpg?t=1692450803,,,,1.0,VR Dinosaur City War,default,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS *:</strong> Microsoft Windows 7<br></li><li><strong>Processor:</strong> Intel Pentium G4560 / AMD FX 8300<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX  960<br></li><li><strong>Storage:</strong> 1 GB available space<br></li><li><strong>Sound Card:</strong> NVIDIA High Definition Audio<br></li><li><strong>VR Support:</strong> HTC Vive</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Microsoft Windows 10<br></li><li><strong>Processor:</strong> Intel Core i5-4590 / AMD FX 8350 or higher<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GTX  1050 or higher<br></li><li><strong>Storage:</strong> 1 GB available space<br></li><li><strong>Sound Card:</strong> NVIDIA High Definition Audio<br></li><li><strong>VR Support:</strong> HTC Vive</li></ul>",False,False,True,USD,1.11,3.99,,,,Rocky Studio,,,"Aug 19, 2023",0,9.0,Dinosaurs escaped from human captivity and faced human tank artillery attacks in the city. Players control dinosaurs to fight back against human tanks.,https://store.steampowered.com/app/2457930/,RockyStudio@outlook.com,,,game,,VR Dinosaur City War,Rocky Studio,Rocky Studio,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2459530,"<p class=""bb_paragraph"">Light Bearers 2 is a fast paced game that pits an evil Shadow against a party of clumsy, goofy Light Bears. </p><p class=""bb_paragraph""></p><p class=""bb_paragraph"">The Light Bears try to evade corruption, surviving until the Pool of Light appears and they can escape. A bear that gets tagged, can still be saved during their transition phase. If they are not, that bear joins the Shadow in their hunt of the Light Bears!</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Better and Bigger</h2><p class=""bb_paragraph"">Light Bearers 2 builds off of its predecessor, all systems have been redesigned from the ground up to support a richer gameplay experience. </p><p class=""bb_paragraph"">Sporting the world's best hide and seek movement mechanics, Light Bearers 2 has raised the skill floor so that anyone can jump in and become a parkour master!</p><p class=""bb_paragraph""></p><ul class=""bb_ul""><li><p class=""bb_paragraph"">After 7 years of lessons learned, each Shadow has been remastered to best support their design and fun factor.</p></li><li><p class=""bb_paragraph"">New Shadows added.</p></li><li><p class=""bb_paragraph"">New maps with unique mechanics to spice up your Friday nights.</p></li><li><p class=""bb_paragraph"">Many Light Bearers 1 maps returning with modifications and updates.</p></li><li><p class=""bb_paragraph"">New Body system, each body now gives you unique abilities as a Light and Shadow bear.</p></li><li><p class=""bb_paragraph"">Reworked mechanics that offer hiders much more freedom.</p></li><li><p class=""bb_paragraph"">Familiars that give unique passive abilities.</p></li><li><p class=""bb_paragraph"">and much much more!</p></li></ul><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Same Fat Bomb Humor</h2><p class=""bb_paragraph"">The game is still goofy, punny, silly, dumb and slightly offensive. </p><p class=""bb_paragraph"">If you've played our other games, you know what to expect!</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Replayability</h2><p class=""bb_paragraph"">Light Bearers 2 introduces a new system called Chaos Infusions to make every round feel special.</p><p class=""bb_paragraph"">Between the Chaos Infusion system, body abilities, familiars, remastered and new shadows, new and returning maps, there is a ton of replay-ability value to keep you engaged for as long as you need.</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">No Renting Us Your Wallet</h2><p class=""bb_paragraph"">Light Bearers 2 is a free to play game, this allows a large chunk of the game to be experienced without ever having to pay anything. One DLC, One Payment forever.<br></p><p class=""bb_paragraph"">Servers are hosted by players utilizing Steam's awesome network. This means that even if we were to vanish in an unprecedented rapture, you'd still have access to the game to play with your friends or enemies!</p>",,https://store.akamai.steamstatic.com/images/storepagebackground/app/2459530?t=1742571017,False,5,,"<p class=""bb_paragraph"">Light Bearers 2 is a fast paced game that pits an evil Shadow against a party of clumsy, goofy Light Bears. </p><p class=""bb_paragraph""></p><p class=""bb_paragraph"">The Light Bears try to evade corruption, surviving until the Pool of Light appears and they can escape. A bear that gets tagged, can still be saved during their transition phase. If they are not, that bear joins the Shadow in their hunt of the Light Bears!</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Better and Bigger</h2><p class=""bb_paragraph"">Light Bearers 2 builds off of its predecessor, all systems have been redesigned from the ground up to support a richer gameplay experience. </p><p class=""bb_paragraph"">Sporting the world's best hide and seek movement mechanics, Light Bearers 2 has raised the skill floor so that anyone can jump in and become a parkour master!</p><p class=""bb_paragraph""></p><ul class=""bb_ul""><li><p class=""bb_paragraph"">After 7 years of lessons learned, each Shadow has been remastered to best support their design and fun factor.</p></li><li><p class=""bb_paragraph"">New Shadows added.</p></li><li><p class=""bb_paragraph"">New maps with unique mechanics to spice up your Friday nights.</p></li><li><p class=""bb_paragraph"">Many Light Bearers 1 maps returning with modifications and updates.</p></li><li><p class=""bb_paragraph"">New Body system, each body now gives you unique abilities as a Light and Shadow bear.</p></li><li><p class=""bb_paragraph"">Reworked mechanics that offer hiders much more freedom.</p></li><li><p class=""bb_paragraph"">Familiars that give unique passive abilities.</p></li><li><p class=""bb_paragraph"">and much much more!</p></li></ul><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Same Fat Bomb Humor</h2><p class=""bb_paragraph"">The game is still goofy, punny, silly, dumb and slightly offensive. </p><p class=""bb_paragraph"">If you've played our other games, you know what to expect!</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">Replayability</h2><p class=""bb_paragraph"">Light Bearers 2 introduces a new system called Chaos Infusions to make every round feel special.</p><p class=""bb_paragraph"">Between the Chaos Infusion system, body abilities, familiars, remastered and new shadows, new and returning maps, there is a ton of replay-ability value to keep you engaged for as long as you need.</p><p class=""bb_paragraph""></p><h2 class=""bb_tag"">No Renting Us Your Wallet</h2><p class=""bb_paragraph"">Light Bearers 2 is a free to play game, this allows a large chunk of the game to be experienced without ever having to pay anything. One DLC, One Payment forever.<br></p><p class=""bb_paragraph"">Servers are hosted by players utilizing Steam's awesome network. This means that even if we were to vanish in an unprecedented rapture, you'd still have access to the game to play with your friends or enemies!</p>",,"FAT BOMB STUDIOS, LLC",,1.0,3491020,http://video.akamai.steamstatic.com/store_trailers/257045114/movie_max_vp9.webm?t=1723287243,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459530/ss_9b0344de22e1c8d8e0c64fe7d4f65df2a1c88067.1920x1080.jpg?t=1742571017,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459530/72bcd6055aa450a6b6110c17c65fffda12032b94/header.jpg?t=1742571017,,,,1.0,Light Bearers 2,,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> 4th gen i7<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GTX 1060<br></li><li><strong>Network:</strong> Broadband Internet connection<br></li><li><strong>Storage:</strong> 10 GB available space<br></li><li><strong>Additional Notes:</strong> This is what is needed for 60 FPS, it could probably be pushed with slightly older hardware.</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system</li></ul>",False,False,True,,,,,,,"FAT BOMB STUDIOS, LLC",,,"Mar 21, 2025",0,5.0,"Light Bearers 2 is a fast paced hide and seek, asymmetrical multiplayer horror game. A Shadow is trying to corrupt all Light Bears. The Light Bears must use their movement and cunning. To keep each other from becoming corrupted by darkness.",https://store.steampowered.com/app/2459530/,Contactus@fatbombstudios.com,https://www.fatbombstudios.com/,,game,,Light Bearers 2,,,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2459550,"<p class=""bb_paragraph""><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/EarlyAccessStatus_EN.png?t=1748348376"" /></p><p class=""bb_paragraph""><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/SeparateLine_BuildMaze_EN.png?t=1748348376"" /><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/StorePageGif_Maze.gif?t=1748348376"" /></p><ul class=""bb_ul""><li><p class=""bb_paragraph"">Build a maze before the battle begins! Be creative and find the best setup with the block cards in your hand.</p></li><li><p class=""bb_paragraph"">Make good use of your limited wall blocks! Will you make the monsters take a longer route, or will you use the blocks to position your towers more strategically?</p></li><li><p class=""bb_paragraph"">After the battle, add various runes to the block cards! Runes can enhance your towers, grant blocks special abilities, or even double their size!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/SeparateLine_SpecialTowers_EN.png?t=1748348376"" /><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/StorePageGif_SpecialTowers.gif?t=1748348376"" /><ul class=""bb_ul""><li><p class=""bb_paragraph""><strong>Tower with various sizes</strong>: 1x3? 2x2? 3x3? Building powerful towers requires careful planning!</p></li><li><p class=""bb_paragraph""><strong>Poison Towers that Span Monster Paths</strong>: Instead of shooting, we pour poison directly on the enemies' heads!</p></li><li><p class=""bb_paragraph""><strong>Drone Towers that Track Enemies</strong>: Why wait for enemies to come? Attack is the best form of defence!</p></li><li><p class=""bb_paragraph""><strong>D20 Towers that Test Your Luck</strong>: Higher number equals higher damage! (And yes, there's the infamous CRITICAL FAILURE)</p></li><li><p class=""bb_paragraph""> (...and a lot more!!)</p></li></ul><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/SeparateLine_EverChangingWorld_EN.png?t=1748348376"" /><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/StorePageGif_Map.gif?t=1748348376"" /><ul class=""bb_ul""><li><p class=""bb_paragraph"">Choose your character and fire source before starting your adventure!</p></li><li><p class=""bb_paragraph"">Each run is unique with different maps, tower compositions, and mazes.</p></li><li><p class=""bb_paragraph"">Collect new towers, block cards, or power relics during your journey.</p></li><li><p class=""bb_paragraph"">Each battle grants you experience. Learn from various talents and become stronger for your next adventure!</p></li></ul><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/extras/AddToWishlistAndTryDemo_EN.png?t=1748348376"" /></p></li></ul>",,,,,,,Refic Games,,0.0,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2459550/header.jpg?t=1748348376,,,,,Emberward,,,,,,,,,,14.99,14.99,Refic Games,,2613.0,,"Jun 25, 2024",0,,Build twisting mazes with tetromino blocks and deploy unique towers in this engaging roguelite tower defense game!,https://store.steampowered.com/app/2459550/,,,"English, Simplified Chinese, Traditional Chinese, Japanese",,,Emberward,Refic Games,Refic Games,2598,76,"50,000 .. 100,000",167,50000.0,100000.0,75000.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2459790,0,0.0,0,0,0,0,0,0,赚大钱工作室,0.0,0.0,0,0,0,0,0,,0,1.0,逆乱水浒之山贼王,0,0,0,False,False,True,0,4.99,4.99,0.0,0.0,0, 赚大钱工作室,0.0,,"Jul 3, 2023",0,9.0,"The core gameplay involves interacting with NPCs to obtain game resources, joining factions, and recruiting or appointing generals to defeat other factions and unify the realm. The end goal is to challenge and defeat the final boss, completing the game.",https://store.steampowered.com/app/2459790/,0,0,0,game,0,逆乱水浒之山贼王,赚大钱工作室,赚大钱工作室,2,3,"20,000 .. 50,000",1,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
2460840,0,0.0,0,0,0,0,0,0,Fiendish Fiction,,0.0,0,0,0,0,0,,0,0.0,Remnants of Dawn,0,0,0,True,True,True,0,,,0.0,0.0,0,Fiendish Fiction,0.0,,To be announced,0,7.0,"A string of campus killings. A newly-turned vampire struggling to adjust. A monster hunter seeking answers. Worlds collide as Dante Jones and Nick Torres, both in danger of being accused of the crimes, team up to reveal the true culprit in this chilling supernatural horror visual novel.",https://store.steampowered.com/app/2460840/,0,0,0,game,0,Remnants of Dawn,,,0,0,"0 .. 20,000",0,,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
2462110,"Challenge your memory by playing against the clock, flipping two tiles at a time to find a matching pair. Be cautious of explosives, as finding one will disrupt your game. Utilize the radar to detect the locations of explosives or use clues to identify matching pairs. Additionally, a clock is available to grant you extra time. This game offers a variety of amusing characters and combinations for you to enjoy.",,,,,,,PinkBananaGames,,,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2462110/header.jpg?t=1707155877,,,,,MemoryBombs,,,,,,,,,,,,PinkBananaGames,,,,To be announced,0,,"Simple memory game. Play against time and challenge your memory, avoiding the bombs finding one will mess up your game. Get some cool icons and letters!",https://store.steampowered.com/app/2462110/,,,"English<strong>*</strong>, Spanish - Spain<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong><br><strong>*</strong>languages with full audio support",,,Memory Bombs,,,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2464890,0,0.0,0,0,0,0,0,0,Cringe Games,0.0,0.0,0,0,0,0,0,,0,1.0,Agent Heart: Deception,0,0,0,True,True,True,0,4.99,4.99,0.0,0.0,0,Cringe Games,0.0,,"Oct 31, 2024",0,6.0,"Join Agent Steve Heart, an experimental augmented military operative, in a thrilling episode of deception, mystery, action, and seduction. Embrace your fate and experience an unforgettable journey filled with relentless challenges and the promise of future conflicts.",https://store.steampowered.com/app/2464890/,0,0,0,game,0,Agent Heart: Deception,Cringe Games,Cringe Games,0,0,"0 .. 20,000",0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
